,name,year,wine ID,rating,price,winery,ratings_count,region,number_of_flavors,number_of_grapes,grapes,black_fruit,citrus_fruit,dried_fruit,earth,floral,microbio,non_oak,oak,red_fruit,spices,tree_fruit,tropical_fruit,vegetal
277,Chardonnay 2019,2019,5115,4.4,102.34631335950296,Far Niente,1544,Napa Valley,13,1,['Chardonnay'],0.0045336787564766836,0.4475388601036269,0.016191709844559584,0.28367875647668395,0.06865284974093264,0.7428756476683938,0.36139896373056996,0.9851036269430051,0.0038860103626943004,0.29015544041450775,0.49028497409326427,0.1645077720207254,0.15025906735751296
278,Napa Valley Cabernet Sauvignon 2018,2018,1698,4.4,102.18674155903152,Chateau Montelena,1524,Napa Valley,13,1,['Cabernet Sauvignon'],0.6122047244094488,0.021653543307086614,0.04921259842519685,0.43503937007874016,0.03083989501312336,0.09448818897637795,0.5111548556430446,0.7801837270341208,0.4468503937007874,0.4409448818897638,0.02099737532808399,0.006561679790026247,0.05380577427821522
279,Tinto 2019,2019,23337,4.4,85.82683268212828,Aalto,1504,Ribera del Duero,13,1,['Tempranillo'],0.5006648936170213,0.006648936170212766,0.049867021276595744,0.418218085106383,0.047872340425531915,0.08311170212765957,0.5246010638297872,0.7180851063829787,0.2679521276595745,0.42486702127659576,0.0019946808510638296,0.0013297872340425532,0.0199468085106383
280,Machete 2018,2018,2178596,4.4,58.11453000025827,Orin Swift,1491,California,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Merlot', 'Zinfandel']",0.9168343393695506,0.008718980549966466,0.09322602280348759,0.5479543930248155,0.06237424547283702,0.0925553319919517,0.5707578806170356,0.903420523138833,0.4225352112676056,0.5171026156941649,0.008048289738430584,0.006036217303822937,0.03085177733065057
281,Sauternes (Premier Grand Cru Classé) 2010,2010,1135215,4.3,102.57427307446213,Château Rieussec,1451,Sauternes,13,3,"['Sauvignon Blanc', 'Sémillon', 'Muscadelle']",0.029634734665747762,0.5065472088215024,0.21847002067539628,0.9779462439696761,0.10268780151619572,0.33563059958649205,0.5093039283252929,0.5720192970365265,0.029634734665747762,0.26326671261199175,0.7401791867677464,0.290144727773949,0.12198483804272915
282,Badia a Passignano Gran Selezione Chianti Classico 2018,2018,1653,4.3,51.27573855148311,Antinori,1431,Chianti Classico,13,4,"['Sangiovese', 'Trebbiano', 'Canaiolo Nero', 'Malvasia Nera']",0.27672955974842767,0.009084556254367574,0.0440251572327044,0.4772886093640811,0.04821802935010482,0.08176100628930817,0.39063591893780575,0.6044723969252271,0.4570230607966457,0.29350104821802936,0.005590496156533892,0.001397624039133473,0.04332634521313766
283,Barolo Castiglione 2017,2017,77448,4.2,95.74308028285228,Vietti,1421,Barolo,13,1,['Nebbiolo'],0.18789584799437017,0.038001407459535536,0.054187192118226604,0.5411681914144968,0.09007741027445461,0.08796622097114708,0.3047149894440535,0.5038705137227305,0.5390570021111893,0.24630541871921183,0.01618578465869106,0.0028149190710767065,0.038001407459535536
284,Prado Enea Gran Reserva 2014,2014,1126125,4.5,83.1976973029325,Muga,1364,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.5806451612903226,0.032991202346041054,0.09970674486803519,0.7294721407624634,0.04985337243401759,0.1378299120234604,0.6972140762463344,1.0190615835777126,0.44501466275659823,0.5278592375366569,0.008797653958944282,0.0007331378299120235,0.04472140762463343
285,Brolo di Campofiorin Oro 2015,2015,21947,3.8,59.39870306119494,Masi,1322,Rosso Veronese,12,3,"['Nebbiolo', 'Barbera', 'Dolcetto']",0.17927382753403934,0.006051437216338881,0.047655068078668684,0.23903177004538578,0.01664145234493192,0.040090771558245086,0.2042360060514372,0.3328290468986384,0.1686838124054463,0.17322239031770045,0.0007564296520423601,0.0,0.01664145234493192
286,Sito Moresco Langhe 2018,2018,66214,4.2,82.52141681522029,Gaja,1273,Langhe,13,1,['Nebbiolo'],0.2702278083267871,0.018067556952081697,0.030636292223095052,0.48232521602513745,0.06598586017282011,0.07227022780832679,0.2749410840534171,0.5011783189316575,0.5027494108405341,0.23409269442262373,0.00864100549882168,0.002356637863315004,0.03377847604084839
287,Cabernet Sauvignon 2015,2015,745,4.4,115.56037816996962,Cakebread,1272,Napa Valley,13,1,['Cabernet Sauvignon'],0.5888364779874213,0.010220125786163521,0.04716981132075472,0.37657232704402516,0.01729559748427673,0.07940251572327044,0.36792452830188677,0.7319182389937107,0.32075471698113206,0.25471698113207547,0.01650943396226415,0.003930817610062893,0.03459119496855346
288,Vino Nobile di Montepulciano Riserva 2010,2010,6199,3.9,61.38195258133973,Carpineto,1238,Vino Nobile di Montepulciano,13,2,"['Sangiovese', 'Canaiolo Nero']",0.32390953150242324,0.013731825525040387,0.048465266558966075,0.6074313408723748,0.08077544426494346,0.0912762520193861,0.42326332794830374,0.691437802907916,0.5137318255250404,0.3150242326332795,0.008077544426494346,0.0032310177705977385,0.05492730210016155
289,Côte de Beaune 2017,2017,24104,4.1,53.18300149997484,Joseph Drouhin,1229,Côte de Beaune,13,1,['Pinot Noir'],0.05288852725793328,0.01627339300244101,0.011391375101708706,0.1920260374288039,0.026037428803905614,0.07973962571196094,0.09926769731489016,0.18063466232709519,0.2766476810414972,0.07811228641171684,0.014646053702196907,0.0032546786004882017,0.012205044751830757
290,30 Year Old Tawny Port N.V.,N.V.,1238441,4.5,117.7715874050736,Taylor's,1196,Porto,13,3,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz']",0.020903010033444816,0.016722408026755852,0.04598662207357859,0.03595317725752508,0.0008361204013377926,0.03260869565217391,0.09364548494983277,0.09782608695652174,0.013377926421404682,0.023411371237458192,0.00919732441471572,0.0016722408026755853,0.011705685618729096
291,Pessac-Léognan (Grand Cru Classé de Graves) 2013,2013,82613,4.2,121.57091598772648,Château Pape Clément,1195,Pessac-Léognan,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.8184100418410042,0.052719665271966525,0.09121338912133892,0.9782426778242678,0.07615062761506276,0.199163179916318,0.797489539748954,1.1280334728033472,0.3732217573221757,0.4276150627615063,0.032635983263598324,0.029288702928870293,0.06527196652719665
292,Brut Rosé Champagne N.V.,N.V.,6678,4.0,60.78165866528058,Pommery,1191,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0025188916876574307,0.030226700251889168,0.0033585222502099076,0.018471872376154493,0.0016792611251049538,0.037783375314861464,0.03610411418975651,0.027707808564231738,0.060453400503778336,0.0041981528127623844,0.02938706968933669,0.0025188916876574307,0.005037783375314861
293,Barolo (Tradizione) 2016,2016,1794,4.2,54.695134275870686,Marchesi di Barolo,1181,Barolo,13,1,['Nebbiolo'],0.2743437764606266,0.03471634208298052,0.09398814563928874,0.6367485182049111,0.0838272650296359,0.11769686706181202,0.4572396274343776,0.7222692633361558,0.5224386113463166,0.35647756138865366,0.018628281117696866,0.004233700254022015,0.04149026248941575
294,Brunello di Montalcino 2015,2015,1144799,4.0,62.29379144117642,Camigliano,1175,Brunello di Montalcino,13,1,['Sangiovese'],0.11574468085106383,0.011914893617021277,0.02468085106382979,0.25957446808510637,0.023829787234042554,0.02893617021276596,0.14638297872340425,0.2604255319148936,0.27914893617021275,0.1046808510638298,0.002553191489361702,0.000851063829787234,0.02127659574468085
295,Pauillac (Grand Cru Classé) 2016,2016,1145413,4.3,83.57763016119779,Château Lynch-Moussas,1169,Pauillac,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.5714285714285714,0.01283147989734816,0.04448246364414029,0.6047904191616766,0.036783575705731396,0.10521813515825491,0.514114627887083,0.7262617621899059,0.23353293413173654,0.2831479897348161,0.006843455945252352,0.0051325919589392645,0.036783575705731396
296,Auténtico Malbec 2019,2019,1661696,4.1,51.47330363778106,Colomé,1159,Calchaqui Valley,13,1,['Malbec'],0.17773943054357205,0.0008628127696289905,0.012079378774805867,0.12338222605694564,0.014667817083692839,0.012942191544434857,0.09490940465918896,0.16048317515099222,0.07506471095772217,0.06902502157031924,0.001725625539257981,0.001725625539257981,0.007765314926660914
297,Tenuta Guado al Tasso Cont'Ugo Bolgheri 2018,2018,1752790,4.3,53.18300149997484,Antinori,1157,Bolgheri,12,3,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese']",0.2895419187554019,0.003457216940363008,0.021607605877268798,0.1797752808988764,0.018150388936905792,0.03197925669835782,0.22558340535868626,0.3439930855661193,0.226447709593777,0.19273984442523767,0.0,0.001728608470181504,0.013828867761452032
298,Sauternes (Premier Grand Cru Classé) 2009,2009,1135215,4.4,106.373601657115,Château Rieussec,1130,Sauternes,13,3,"['Sauvignon Blanc', 'Sémillon', 'Muscadelle']",0.03805309734513274,0.6504424778761062,0.28053097345132744,1.2557522123893805,0.13185840707964602,0.43097345132743364,0.6539823008849558,0.7345132743362832,0.03805309734513274,0.3380530973451327,0.9504424778761061,0.37256637168141593,0.15663716814159293
299,Cabernet Sauvignon 2018,2018,5415,4.3,60.78165866528058,Trefethen,1128,Oak Knoll District,12,1,['Cabernet Sauvignon'],0.5035460992907801,0.0070921985815602835,0.028368794326241134,0.36879432624113473,0.0274822695035461,0.06648936170212766,0.3102836879432624,0.6462765957446809,0.26063829787234044,0.274822695035461,0.01152482269503546,0.0,0.041666666666666664
300,Cabernet Sauvignon 2018,2018,8811516,4.3,56.98233008262771,The Prisoner,1120,Napa Valley,12,1,['Cabernet Sauvignon'],0.21964285714285714,0.0008928571428571428,0.009821428571428571,0.14821428571428572,0.00625,0.022321428571428572,0.17767857142857144,0.2785714285714286,0.1125,0.14285714285714285,0.005357142857142857,0.0,0.007142857142857143
301,Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2016,2016,22954,4.4,66.09312002382929,Speri,1117,Amarone della Valpolicella Classico,13,3,"['Corvina', 'Rondinella', 'Corvinone']",0.3196060877350045,0.012533572068039392,0.24171888988361684,0.3437779767233662,0.025067144136078783,0.05640107430617726,0.2981199641897941,0.4583706356311549,0.2936436884512086,0.18531781557743957,0.008057296329453895,0.0035810205908683975,0.02954341987466428
302,Barolo 2017,2017,79970,4.2,62.70411892810293,Massolino,1086,Barolo,13,1,['Nebbiolo'],0.21639042357274402,0.03130755064456722,0.06445672191528545,0.6022099447513812,0.09944751381215469,0.10313075506445672,0.3453038674033149,0.583793738489871,0.6169429097605893,0.26887661141804786,0.004604051565377533,0.0009208103130755065,0.0285451197053407
303,Viña Tondonia Reserva 2010,2010,9119,4.3,148.59933952471897,R. López de Heredia,1084,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",1.3044280442804428,0.22140221402214022,0.4547970479704797,2.7592250922509227,0.21217712177121772,0.6559040590405905,2.3819188191881917,3.5313653136531364,2.1383763837638377,1.8274907749077491,0.10424354243542436,0.03044280442804428,0.2555350553505535
304,Sauternes (Premier Grand Cru Classé) 2007,2007,1174845,4.4,93.45588447609524,Château Suduiraut,1063,Sauternes,13,3,"['Sauvignon Blanc', 'Sémillon', 'Muscadelle']",0.04985888993414864,0.6839134524929446,0.30103480714957664,1.2652869238005644,0.1288805268109125,0.4308560677328316,0.6453433678269049,0.7224835371589841,0.04797742238946378,0.3264346190028222,0.9614299153339605,0.35183443085606775,0.13640639698965193
305,Tenuta Guado al Tasso Bolgheri Superiore 2018,2018,1658,4.6,129.16957315303222,Antinori,1032,Bolgheri Superiore,13,3,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese']",1.0300387596899225,0.020348837209302327,0.12112403100775193,0.9961240310077519,0.08333333333333333,0.14922480620155038,0.8197674418604651,1.2577519379844961,0.49127906976744184,0.6085271317829457,0.013565891472868217,0.001937984496124031,0.08624031007751938
306,Mt. Jefferson Cuvée Pinot Noir 2019,2019,2201004,4.2,59.39870306119494,Cristom,1000,Willamette Valley,13,1,['Pinot Noir'],0.22,0.013,0.03,0.605,0.088,0.14,0.393,0.599,0.854,0.299,0.008,0.004,0.054
307,Pessac-Léognan (Grand Cru Classé de Graves) 2016,2016,1153630,4.2,75.91818373856961,Château Latour-Martillac,998,Pessac-Léognan,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.42384769539078154,0.06513026052104208,0.03507014028056112,0.48697394789579157,0.036072144288577156,0.10521042084168336,0.39579158316633267,0.6022044088176353,0.24148296593186372,0.2635270541082164,0.07515030060120241,0.031062124248496994,0.06513026052104208
308,Castillon - Côtes de Bordeaux 2016,2016,14517,4.1,72.61276787166162,Château d'Aiguilhe,983,Castillon - Côtes de Bordeaux,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.41302136317395727,0.00508646998982706,0.03560528992878942,0.3387589013224822,0.03967446592065107,0.07833163784333673,0.3031536113936928,0.4547304170905392,0.21770091556459817,0.22278738555442523,0.008138351983723296,0.002034587995930824,0.0254323499491353
309,Brunello di Montalcino 2016,2016,10625,4.3,82.52141681522029,Castiglion del Bosco,974,Brunello di Montalcino,13,1,['Sangiovese'],0.2936344969199179,0.026694045174537988,0.07802874743326489,0.6642710472279261,0.06878850102669405,0.1540041067761807,0.39014373716632444,0.6858316221765913,0.6036960985626283,0.2741273100616016,0.008213552361396304,0.001026694045174538,0.03696098562628337
310,Private Reserve Cabernet Sauvignon 2014,2014,73673,4.4,129.16957315303222,Beringer,971,Napa Valley,13,1,['Cabernet Sauvignon'],0.6828012358393409,0.005149330587023687,0.053553038105046344,0.5695159629248198,0.035015447991761074,0.07003089598352215,0.4881565396498455,0.8269824922760041,0.2615859938208033,0.36560247167868176,0.005149330587023687,0.004119464469618949,0.028836251287332648
311,Malbec Finca Remota 2018,2018,13784,4.3,89.13224854903628,Mendel,970,Mendoza,10,1,['Malbec'],0.12783505154639174,0.0,0.004123711340206186,0.08969072164948454,0.01752577319587629,0.012371134020618556,0.09896907216494845,0.16288659793814433,0.04742268041237113,0.08762886597938144,0.0,0.0,0.004123711340206186
312,Arcanum Il Fauno di Arcanum 2017,2017,1380848,4.3,82.52141681522029,Arceno,967,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.6494312306101344,0.010341261633919338,0.04653567735263702,0.7125129265770423,0.04239917269906929,0.08479834539813857,0.41778697001034126,0.6897621509824199,0.4705274043433299,0.31230610134436404,0.012409513960703205,0.0031023784901758012,0.04239917269906929
313,Gattinara Riserva 2015,2015,86870,4.2,50.90340435038313,Travaglini,952,Gattinara,13,1,['Nebbiolo'],0.09243697478991597,0.01995798319327731,0.032563025210084036,0.2542016806722689,0.037815126050420166,0.038865546218487396,0.13550420168067226,0.2415966386554622,0.22584033613445378,0.11974789915966387,0.005252100840336135,0.0021008403361344537,0.017857142857142856
314,Freestone Vineyards Pinot Noir 2018,2018,1384430,4.3,85.82683268212828,Joseph Phelps,948,Sonoma Coast,13,1,['Pinot Noir'],0.17088607594936708,0.039029535864978905,0.014767932489451477,0.26476793248945146,0.039029535864978905,0.08016877637130802,0.2521097046413502,0.379746835443038,0.5337552742616034,0.24156118143459915,0.016877637130801686,0.006329113924050633,0.02109704641350211
315,Napa Valley Cabernet Sauvignon 2018,2018,3545,4.5,72.93951012976976,Pine Ridge,931,Napa Valley,13,1,['Cabernet Sauvignon'],0.6595059076262084,0.010741138560687433,0.050483351235230935,0.38882921589688507,0.031149301825993556,0.08592910848549946,0.5102040816326531,0.8421052631578947,0.42857142857142855,0.45435016111707843,0.01288936627282492,0.004296455424274973,0.03759398496240601
316,Napa Valley Cabernet Sauvignon 2019,2019,3475,4.3,68.38031583058631,Duckhorn,917,Napa Valley,13,1,['Cabernet Sauvignon'],1.4220283533260631,0.03598691384950927,0.11232279171210469,0.871319520174482,0.05888767720828789,0.15376226826608505,1.0850599781897492,1.9062159214830972,0.9029443838604144,0.9280261723009815,0.03162486368593239,0.009814612868047983,0.07415485278080698
317,Buon Padre Barolo 2016,2016,1169780,4.2,55.07506713413597,Viberti Giovanni,915,Barolo,12,1,['Nebbiolo'],0.07759562841530054,0.014207650273224045,0.03715846994535519,0.2983606557377049,0.041530054644808745,0.05792349726775956,0.14754098360655737,0.2863387978142076,0.23387978142076501,0.12021857923497267,0.002185792349726776,0.0,0.018579234972677595
318,Gevrey-Chambertin 2016,2016,73282,4.1,68.38031583058631,Bouchard Père & Fils,899,Gevrey-Chambertin,13,1,['Pinot Noir'],0.06451612903225806,0.0055617352614015575,0.004449388209121246,0.15239154616240266,0.017797552836484983,0.04560622914349277,0.09010011123470522,0.1468298109010011,0.21579532814238042,0.07675194660734148,0.0011123470522803114,0.0033370411568409346,0.01668520578420467
319,Châteauneuf-du-Pape Cuvée Anonyme Rouge 2016,2016,1189541,4.1,50.90340435038313,Xavier Vignon,889,Châteauneuf-du-Pape,13,6,"['Shiraz/Syrah', 'Mourvedre', 'Counoise', 'Cinsaut', 'Vaccareze', 'Muscardin']",0.3937007874015748,0.01124859392575928,0.05511811023622047,0.29358830146231724,0.0359955005624297,0.05399325084364454,0.1889763779527559,0.3138357705286839,0.19572553430821146,0.23509561304836896,0.007874015748031496,0.0011248593925759281,0.020247469066366704
320,Napa Valley Merlot 2019,2019,3474,4.3,54.70273293303599,Duckhorn,872,Napa Valley,13,1,['Merlot'],1.8325688073394495,0.022935779816513763,0.16743119266055045,0.9839449541284404,0.11123853211009174,0.21559633027522937,1.2224770642201834,1.9644495412844036,1.4105504587155964,1.063073394495413,0.04472477064220184,0.005733944954128441,0.09403669724770643
321,CrossBarn Cabernet Sauvignon 2018,2018,87358,4.2,60.78165866528058,Paul Hobbs,868,Napa Valley,13,1,['Cabernet Sauvignon'],0.5518433179723502,0.00576036866359447,0.04032258064516129,0.3836405529953917,0.018433179723502304,0.04608294930875576,0.4066820276497696,0.6278801843317973,0.28225806451612906,0.33410138248847926,0.01152073732718894,0.001152073732718894,0.020737327188940093
